user_id,age,age_group,gender,married,has_children,home_country,total_sessions,recency,total_trips,avg_total_usd_spent,avg_flight_usd_spent,avg_hotel_usd_spent,total_together,total_only_flights,total_only_hotels,booking_rate,total_cancellations,avg_cancellation_rate,avg_flight_discount_percentage,avg_hotel_discount_percentage,avg_dollars_saved_hotel,avg_dollars_saved_per_km,flight_discount_proportion,hotel_discount_proportion,both_discount_proportion,avg_km_flown,page_clicks_rate,average_clicks,avg_bags_checked,avg_hotel_nights,avg_hotel_rooms,avg_seats,hotel_bargain_hunter_index,flight_bargain_hunter_index,customersegment,Perk_Assigned
543976,34.0,25-34,1,0,0,0,9,0.0,4,1898.845,144.845,438.5,3,0,1,0.44,1,0.25,0.03,,0.0,0.0,0.11,0.0,0.0,1003.78,34.333333333333336,34.333333333333336,1.0,1.75,1.5,1.0,,0.0,2,One Free Hotel Night with Flight
544002,44.0,35-44,1,0,1,0,8,65.0,3,926.92,348.92,192.66666666666666,3,0,0,0.38,0,0.0,0.02,0.05,0.0,0.0,0.0,0.0,0.13,1809.58,13.875,13.875,0.67,1.0,1.0,1.0,0.0,0.0,4,Free Hotel Meal
544008,38.0,35-44,1,0,0,0,8,84.0,3,1846.4033333333334,351.4033333333333,498.3333333333333,2,1,0,0.38,0,0.0,0.03,0.03,0.0,0.0,0.13,0.13,0.0,1305.07,10.375,10.375,0.33,1.67,1.0,1.33,0.0,0.0,3,Free Checked Bag
544012,48.0,45-54,1,0,1,0,8,0.0,4,3084.2675,69.2675,753.75,3,0,1,0.5,0,0.0,0.05,0.08,0.0,0.00529,0.25,0.25,0.0,881.99,20.25,20.25,0.25,3.0,1.5,1.0,0.0,6.6125e-05,2,One Free Hotel Night with Flight
544015,35.0,35-44,1,0,0,0,8,0.0,1,871.17,586.17,285.0,1,0,0,0.13,0,0.0,0.35,0.2,0.0,0.0,0.0,0.0,0.25,4182.98,13.25,13.25,1.0,3.0,1.0,1.0,0.0,0.0,1,Exclusive Discounts
544043,41.0,35-44,1,0,1,0,10,0.0,4,1227.7575,148.2075,269.8875,3,0,1,0.4,0,0.0,,0.05,4.94,0.0,0.0,0.2,0.0,1122.8,15.3,15.3,0.5,2.5,1.0,0.75,0.0494,,2,One Free Hotel Night with Flight
544163,45.0,45-54,1,1,1,0,8,0.0,4,6665.695,470.695,1548.75,2,0,2,0.5,0,0.0,0.06,0.03,0.0,0.0,0.38,0.13,0.0,3856.12,13.25,13.25,0.5,4.5,1.5,0.75,0.0,0.0,2,One Free Hotel Night with Flight
544207,54.0,45-54,1,1,0,0,8,75.0,4,1975.3775,282.3775,423.25,3,0,1,0.5,0,0.0,,,0.0,0.0,0.0,0.0,0.0,2393.75,13.0,13.0,0.75,3.0,1.0,0.75,,,2,One Free Hotel Night with Flight
544254,49.0,45-54,1,1,0,0,8,0.0,4,3681.515,871.515,702.5,3,1,0,0.5,0,0.0,0.08,,0.0,0.03459,0.13,0.0,0.0,2812.38,17.75,17.75,0.25,2.25,1.5,2.0,,0.000359736,3,Free Checked Bag
544256,44.0,35-44,1,1,0,0,9,82.0,1,863.03,575.03,288.0,1,0,0,0.11,0,0.0,0.2,0.1,0.0,0.0,0.22,0.11,0.0,1814.8,10.777777777777779,10.777777777777779,1.0,3.0,2.0,2.0,0.0,0.0,1,Exclusive Discounts
544271,57.0,55-64,1,1,1,0,9,99.0,1,542.21,542.21,0.0,1,0,0,0.11,0,0.0,,,0.0,0.0,0.0,0.0,0.0,3110.21,12.333333333333334,12.333333333333334,1.0,0.0,1.0,1.0,,,4,Free Hotel Meal
544333,62.0,55-64,1,1,0,0,10,,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,,,0.0,0.0,0.1,0.2,0.0,,14.8,14.8,,,,,,,4,Free Hotel Meal
544364,32.0,25-34,1,0,0,0,9,,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,,,0.0,0.0,0.33,0.22,0.0,,9.444444444444445,9.444444444444445,,,,,,,4,Free Hotel Meal
544367,47.0,45-54,1,0,0,0,8,60.0,3,1073.27,381.27,230.66666666666666,2,1,0,0.38,0,0.0,0.03,0.02,0.0,0.0,0.13,0.13,0.0,1793.72,14.0,14.0,0.67,1.67,1.0,1.33,0.0,0.0,3,Free Checked Bag
544391,44.0,35-44,0,1,1,0,8,23.0,3,3131.5633333333335,177.76333333333332,984.6,2,0,1,0.38,0,0.0,0.08,0.08,42.74,0.00491,0.25,0.25,0.0,1510.31,22.25,22.25,0.33,3.67,1.33,0.67,0.8548,9.82e-05,2,One Free Hotel Night with Flight
544406,46.0,45-54,1,1,0,0,9,0.0,4,2451.1475,367.1475,521.0,3,1,0,0.44,1,0.25,0.11,,0.0,0.0089,0.22,0.0,0.0,2165.69,35.55555555555556,35.55555555555556,0.5,2.5,1.0,1.25,,0.00021538,3,Free Checked Bag
544414,56.0,55-64,1,1,0,0,8,26.0,3,4151.113333333334,655.1133333333333,1165.3333333333333,3,0,0,0.38,0,0.0,,,0.0,0.0,0.0,0.0,0.0,2995.89,14.875,14.875,0.67,3.0,1.33,1.33,,,2,One Free Hotel Night with Flight
544425,34.0,25-34,1,1,1,0,8,,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,,,0.0,0.0,0.25,0.0,0.13,,11.25,11.25,,,,,,,4,Free Hotel Meal
544444,54.0,45-54,1,0,0,0,8,30.0,2,1346.67,164.67,591.0,2,0,0,0.25,0,0.0,0.03,0.1,0.0,0.00705,0.13,0.13,0.0,866.06,14.625,14.625,0.5,3.0,1.5,1.5,0.0,2.7495e-05,4,Free Hotel Meal
544447,43.0,35-44,0,1,0,1,8,40.0,2,293.37,158.47,67.45,0,1,1,0.25,0,0.0,0.1,0.15,1.18,0.0,0.0,0.25,0.13,1608.69,12.125,12.125,0.5,0.5,0.5,0.5,0.04425,0.0,3,Free Checked Bag
544449,45.0,45-54,0,1,1,0,8,0.0,4,6459.77,183.97,1568.95,2,0,2,0.5,0,0.0,0.08,0.08,67.6,0.01162,0.25,0.25,0.0,1677.4,15.125,15.125,0.25,5.25,1.25,0.75,1.352,0.0002324,2,One Free Hotel Night with Flight
544469,41.0,35-44,1,0,1,0,9,85.0,3,2568.2433333333333,452.24333333333334,705.3333333333334,2,1,0,0.33,0,0.0,0.1,0.03,0.0,0.00307,0.33,0.11,0.0,2070.29,17.333333333333332,17.333333333333332,0.67,1.67,0.67,1.33,0.0,0.00010131,3,Free Checked Bag
544472,18.0,18-24,1,0,0,0,8,,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,,,0.0,0.0,0.25,0.0,0.0,,9.5,9.5,,,,,,,4,Free Hotel Meal
544476,47.0,45-54,0,1,1,0,8,131.0,1,230.04,106.04,124.0,1,0,0,0.13,0,0.0,0.05,0.1,0.0,0.0,0.13,0.13,0.0,551.15,19.625,19.625,2.0,1.0,1.0,1.0,0.0,0.0,4,Free Hotel Meal
544480,28.0,25-34,1,1,0,0,9,59.0,3,736.9766666666667,325.2266666666667,137.25,3,0,0,0.33,0,0.0,0.07,0.1,10.41,0.0075,0.11,0.11,0.11,2043.48,14.11111111111111,14.11111111111111,0.67,1.67,1.0,1.0,0.11451,5.775e-05,4,Free Hotel Meal
544495,64.0,55-64,1,1,0,0,8,0.0,3,2975.1133333333332,1737.1133333333332,412.6666666666667,1,1,1,0.38,1,0.3333333333333333,0.17,0.08,0.0,0.0,0.25,0.0,0.13,12264.06,19.0,19.0,0.67,1.33,1.33,2.0,0.0,0.0,0,Free Cancellation
544497,17.0,<18,1,0,0,0,8,161.0,1,0.0,0.0,1328.0,0,0,1,0.13,0,0.0,0.35,,0.0,0.0,0.25,0.0,0.0,,14.625,14.625,,4.0,1.0,,,0.0,1,Exclusive Discounts
544507,21.0,18-24,0,0,0,0,8,,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,,,0.0,0.0,0.13,0.13,0.0,,11.25,11.25,,,,,,,4,Free Hotel Meal
544513,55.0,55-64,1,1,0,0,8,73.0,4,1319.5475,358.3475,240.3,3,1,0,0.5,0,0.0,0.06,0.13,5.26,0.00446,0.25,0.38,0.0,1978.29,14.0,14.0,1.0,1.75,0.75,1.0,0.259844,6.69e-05,3,Free Checked Bag
544536,37.0,35-44,1,0,0,0,8,0.0,1,0.0,0.0,882.0,0,0,1,0.13,0,0.0,0.45,0.1,0.0,0.0,0.13,0.13,0.0,,7.75,7.75,,6.0,1.0,,0.0,0.0,1,Exclusive Discounts
544549,40.0,35-44,1,0,0,0,8,0.0,4,2946.735,336.735,652.5,4,0,0,0.5,0,0.0,0.05,,0.0,0.0051,0.25,0.0,0.0,1945.86,22.375,22.375,1.0,2.25,1.0,1.0,,6.375e-05,4,Free Hotel Meal
544595,36.0,35-44,1,0,0,0,8,0.0,4,2322.0325,392.5825,482.3625,4,0,0,0.5,0,0.0,0.11,0.08,4.43,0.00977,0.25,0.25,0.13,2929.66,14.75,14.75,0.25,1.5,1.0,1.0,0.0886,0.000268675,4,Free Hotel Meal
544604,52.0,45-54,0,0,0,0,8,139.0,2,572.855,110.855,231.0,1,1,0,0.25,0,0.0,0.2,0.05,0.0,0.01529,0.25,0.13,0.0,446.16,18.25,18.25,0.5,1.5,0.5,1.5,0.0,0.0007645,1,Exclusive Discounts
544627,45.0,45-54,1,0,1,0,8,0.0,4,1291.19,252.19,259.75,3,1,0,0.5,0,0.0,0.09,,0.0,0.00467,0.13,0.0,0.0,1475.56,11.0,11.0,0.75,2.75,0.75,1.0,,5.4639e-05,3,Free Checked Bag
544640,46.0,45-54,0,0,0,0,8,0.0,5,3701.134,290.134,682.2,4,1,0,0.63,0,0.0,,0.06,0.0,0.0,0.0,0.25,0.0,1744.05,22.5,22.5,0.8,4.0,0.8,1.0,0.0,,3,Free Checked Bag
544647,26.0,25-34,1,0,0,1,8,0.0,1,0.0,0.0,602.0,0,0,1,0.13,0,0.0,0.05,0.1,0.0,0.0,0.13,0.13,0.0,,9.25,9.25,,7.0,1.0,,0.0,0.0,4,Free Hotel Meal
544680,44.0,35-44,1,0,0,0,8,0.0,4,5670.29,514.29,1289.0,4,0,0,0.5,0,0.0,0.04,,0.0,0.0,0.13,0.0,0.0,2384.21,21.5,21.5,0.5,4.0,1.25,1.25,,0.0,2,One Free Hotel Night with Flight
544683,47.0,45-54,1,1,0,0,8,0.0,4,1912.575,372.575,385.0,4,0,0,0.5,0,0.0,,0.08,0.0,0.0,0.0,0.13,0.0,2636.65,27.375,27.375,0.5,4.0,1.0,1.0,0.0,,4,Free Hotel Meal
544685,37.0,35-44,0,0,1,0,8,0.0,2,4326.04,1998.04,1164.0,2,0,0,0.25,1,0.5,,0.05,0.0,0.0,0.0,0.13,0.0,7380.25,41.25,41.25,1.0,16.0,2.0,3.0,0.0,,0,Free Cancellation
544694,53.0,45-54,0,1,0,0,8,92.0,2,1089.05,368.35,360.35,2,0,0,0.25,0,0.0,,0.05,2.54,0.0,0.0,0.13,0.0,2127.37,11.625,11.625,0.5,1.5,1.0,1.0,0.01651,,4,Free Hotel Meal
544698,36.0,35-44,1,1,1,0,8,14.0,1,0.0,0.0,635.0,0,0,1,0.13,0,0.0,0.2,,0.0,0.0,0.38,0.0,0.0,,11.25,11.25,,5.0,1.0,,,0.0,4,Free Hotel Meal
544747,34.0,25-34,0,0,0,0,8,80.0,4,2402.0275,264.5275,534.375,3,0,1,0.5,0,0.0,0.1,0.1,19.07,0.00749,0.25,0.38,0.13,2188.5,16.625,16.625,0.75,4.5,1.0,0.75,0.72466,0.00018725,1,Exclusive Discounts
544749,44.0,35-44,0,0,0,0,8,32.0,1,989.99,463.99,526.0,1,0,0,0.13,0,0.0,0.1,0.2,0.0,0.0,0.13,0.13,0.0,2811.53,14.25,14.25,0.0,2.0,1.0,1.0,0.0,0.0,1,Exclusive Discounts
544818,30.0,25-34,1,0,0,0,8,17.0,2,1029.555,760.555,134.5,2,0,0,0.25,0,0.0,0.18,0.05,0.0,0.03774,0.13,0.13,0.0,4389.94,17.875,17.875,1.0,1.0,1.0,1.0,0.0,0.000883116,4,Free Hotel Meal
544839,45.0,45-54,1,0,0,0,8,92.0,3,615.1233333333333,332.12333333333333,94.33333333333333,2,1,0,0.38,0,0.0,0.03,0.07,0.0,0.0,0.13,0.13,0.0,2054.72,9.125,9.125,0.33,1.0,0.67,1.0,0.0,0.0,3,Free Checked Bag
544868,50.0,45-54,1,0,0,0,8,34.0,2,607.22,495.22,56.0,1,1,0,0.25,0,0.0,,0.05,0.0,0.0,0.0,0.13,0.0,2697.6,17.375,17.375,0.0,1.0,0.5,1.0,0.0,,3,Free Checked Bag
544926,39.0,35-44,1,0,1,0,9,12.0,3,1332.1566666666668,316.6566666666667,338.5,3,0,0,0.33,0,0.0,0.08,0.07,8.61,0.0,0.33,0.22,0.0,1668.96,25.11111111111111,25.11111111111111,0.0,1.33,1.0,1.0,0.132594,0.0,4,Free Hotel Meal
545010,57.0,55-64,1,0,0,0,9,0.0,3,1115.3066666666666,427.3066666666667,229.33333333333334,2,1,0,0.33,0,0.0,0.13,,0.0,0.0,0.33,0.0,0.0,1324.33,13.88888888888889,13.88888888888889,0.33,1.0,1.33,1.67,,0.0,3,Free Checked Bag
545011,54.0,45-54,1,1,1,0,8,0.0,4,3768.6325,367.9325,850.175,3,1,0,0.5,0,0.0,,0.05,44.04,0.0,0.0,0.25,0.0,1679.42,16.0,16.0,1.0,2.25,1.0,1.25,0.5505,,3,Free Checked Bag
545012,37.0,35-44,1,1,1,0,8,70.0,3,3107.6266666666666,675.6266666666667,810.6666666666666,2,0,1,0.38,0,0.0,0.03,0.05,0.0,0.0,0.13,0.25,0.0,2892.15,13.625,13.625,0.33,5.67,1.67,1.33,0.0,0.0,2,One Free Hotel Night with Flight
545063,82.0,65+,0,1,0,0,8,,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,,,0.0,0.0,0.13,0.25,0.0,,9.5,9.5,,,,,,,4,Free Hotel Meal
545070,34.0,25-34,1,0,1,1,9,25.0,3,3743.0266666666666,181.02666666666667,1187.3333333333333,1,0,2,0.33,0,0.0,0.08,,0.0,0.0,0.33,0.0,0.0,3312.74,18.22222222222222,18.22222222222222,0.0,6.67,1.0,0.33,,0.0,2,One Free Hotel Night with Flight
545089,17.0,<18,1,0,0,0,8,0.0,1,1753.98,1141.98,612.0,1,0,0,0.13,1,1.0,,0.15,0.0,0.0,0.0,0.13,0.0,17522.61,21.0,21.0,0.0,18.0,2.0,2.0,0.0,,0,Free Cancellation
545109,32.0,25-34,1,0,0,0,8,143.0,2,1414.99,352.99,531.0,2,0,0,0.25,0,0.0,0.1,,0.0,0.0,0.13,0.0,0.0,1984.19,11.875,11.875,0.0,5.0,1.0,1.0,,0.0,4,Free Hotel Meal
545115,44.0,35-44,1,1,0,0,8,134.0,1,1413.6,651.6,762.0,1,0,0,0.13,0,0.0,,,0.0,0.0,0.0,0.0,0.0,3855.23,21.0,21.0,1.0,2.0,1.0,1.0,,,4,Free Hotel Meal
545132,27.0,25-34,0,1,1,0,8,145.0,1,387.17,242.27,144.9,1,0,0,0.13,0,0.0,0.05,0.1,2.01,0.00874,0.0,0.0,0.13,1459.64,10.25,10.25,0.0,1.0,1.0,1.0,0.0,0.0,4,Free Hotel Meal
545208,56.0,55-64,1,1,0,0,9,132.0,1,641.33,385.33,256.0,1,0,0,0.11,0,0.0,0.15,0.1,0.0,0.0,0.11,0.11,0.0,2166.4,12.555555555555555,12.555555555555555,0.0,1.0,2.0,2.0,0.0,0.0,1,Exclusive Discounts
545209,37.0,35-44,1,0,0,1,8,17.0,3,3292.2466666666664,398.24666666666667,964.6666666666666,3,0,0,0.38,1,0.3333333333333333,0.13,0.08,0.0,0.0,0.38,0.13,0.0,1899.51,43.125,43.125,1.0,3.0,1.33,1.33,0.0,0.0,2,One Free Hotel Night with Flight
545226,56.0,55-64,1,1,0,0,8,0.0,3,2068.64,133.64,645.0,2,0,1,0.38,0,0.0,,0.05,0.0,0.0,0.0,0.13,0.0,1467.11,10.5,10.5,0.33,8.67,1.0,0.67,0.0,,2,One Free Hotel Night with Flight
545247,19.0,18-24,0,0,1,0,8,0.0,1,0.0,0.0,4908.0,0,0,1,0.13,0,0.0,,,0.0,0.0,0.0,0.0,0.0,,17.0,17.0,,6.0,2.0,,,,2,One Free Hotel Night with Flight
545249,52.0,45-54,1,1,1,1,8,47.0,5,2959.394,291.694,533.54,3,1,1,0.63,0,0.0,0.09,0.02,7.16,0.0,0.25,0.13,0.0,2088.21,22.875,22.875,0.4,3.0,0.8,0.8,0.018616,0.0,3,Free Checked Bag
545264,25.0,25-34,0,0,0,0,8,,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,,,0.0,0.0,0.13,0.0,0.13,,14.625,14.625,,,,,,,4,Free Hotel Meal
545272,54.0,45-54,0,1,0,0,8,126.0,1,2987.65,289.65,2698.0,1,0,0,0.13,0,0.0,0.5,0.05,17.75,0.06583,0.13,0.0,0.13,2369.4,10.875,10.875,1.0,5.0,1.0,1.0,0.0,0.00427895,1,Exclusive Discounts
545281,17.0,<18,1,0,0,0,9,,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,,,0.0,0.0,0.11,0.0,0.0,,13.11111111111111,13.11111111111111,,,,,,,4,Free Hotel Meal
545290,45.0,45-54,1,0,1,0,8,0.0,4,1328.3775,532.1275,199.0625,3,1,0,0.5,0,0.0,0.03,0.08,26.34,0.00318,0.13,0.25,0.0,3286.99,21.75,21.75,0.25,1.25,0.75,1.0,0.5268,1.2402e-05,3,Free Checked Bag
545300,34.0,25-34,1,0,1,0,8,0.0,5,3917.816,174.916,748.58,5,0,0,0.63,0,0.0,0.02,0.07,4.01,0.00577,0.0,0.13,0.13,866.47,21.0,21.0,0.4,3.6,1.2,1.2,0.036491,0.0,2,One Free Hotel Night with Flight
545317,41.0,35-44,1,0,1,0,9,0.0,6,3007.3366666666666,362.7366666666667,440.76666666666665,5,1,0,0.67,0,0.0,0.02,0.03,17.93,0.00302,0.0,0.0,0.11,2112.16,21.88888888888889,21.88888888888889,0.5,2.33,1.0,1.17,0.0,0.0,3,Free Checked Bag
545318,52.0,45-54,1,1,1,0,8,0.0,3,2974.923333333333,314.92333333333335,886.6666666666666,3,0,0,0.38,0,0.0,0.07,,0.0,0.01297,0.25,0.0,0.0,1986.66,13.5,13.5,0.33,3.0,1.0,1.0,,0.000226975,4,Free Hotel Meal
545327,28.0,25-34,1,1,1,0,8,16.0,4,1029.205,126.205,225.75,3,0,1,0.5,0,0.0,0.08,,0.0,0.0,0.25,0.0,0.0,793.17,20.0,20.0,0.25,1.75,1.25,1.0,,0.0,4,Free Hotel Meal
545344,23.0,18-24,1,0,1,0,9,0.0,2,4463.59,1906.39,1278.6,1,0,1,0.22,1,0.5,0.03,0.05,22.6,0.0,0.11,0.11,0.0,20503.25,29.333333333333332,29.333333333333332,1.0,17.5,1.5,2.0,0.1243,0.0,0,Free Cancellation
545345,33.0,25-34,1,0,0,0,8,124.0,1,721.71,291.71,430.0,1,0,0,0.13,0,0.0,,0.25,0.0,0.0,0.0,0.13,0.0,3500.07,14.125,14.125,1.0,2.0,1.0,1.0,0.0,,1,Exclusive Discounts
545360,38.0,35-44,0,0,0,0,8,106.0,2,883.55,211.55,336.0,0,1,1,0.25,0,0.0,,,0.0,0.0,0.0,0.0,0.0,2532.33,18.875,18.875,0.0,2.0,0.5,0.5,,,3,Free Checked Bag
545375,34.0,25-34,1,0,1,0,8,27.0,2,811.525,75.525,368.0,1,0,1,0.25,0,0.0,0.03,0.13,21.0,0.0,0.0,0.0,0.13,395.44,12.75,12.75,1.0,3.5,2.0,1.0,0.0,0.0,4,Free Hotel Meal
545399,53.0,45-54,1,0,0,0,9,115.0,1,1601.58,215.58,1386.0,1,0,0,0.11,0,0.0,,0.05,0.0,0.0,0.0,0.11,0.0,1199.25,18.77777777777778,18.77777777777778,1.0,7.0,1.0,1.0,0.0,,4,Free Hotel Meal
545404,51.0,45-54,1,0,0,0,10,0.0,6,2018.54,402.54,269.3333333333333,5,1,0,0.6,1,0.16666666666666666,0.02,0.03,6.0,0.00267,0.1,0.2,0.0,2120.2,38.2,38.2,0.67,2.67,1.0,1.33,0.036,5.34e-06,3,Free Checked Bag
545446,56.0,55-64,1,1,1,0,8,39.0,3,2136.98,589.98,515.6666666666666,1,1,1,0.38,0,0.0,,0.05,0.0,0.0,0.0,0.13,0.0,4264.46,13.875,13.875,0.0,5.67,1.33,1.33,0.0,,3,Free Checked Bag
545465,49.0,45-54,1,1,1,0,8,113.0,1,921.42,711.42,210.0,1,0,0,0.13,0,0.0,0.45,,0.0,0.00902,0.63,0.0,0.0,4152.54,11.375,11.375,2.0,2.0,1.0,1.0,,0.00255717,1,Exclusive Discounts
545510,45.0,45-54,1,1,0,0,8,26.0,3,2443.23,308.43,711.6,1,1,1,0.38,0,0.0,0.07,0.13,65.31,0.0,0.13,0.38,0.0,1789.46,15.0,15.0,0.0,3.67,1.0,1.0,3.226314,0.0,3,Free Checked Bag
545518,45.0,45-54,1,0,1,1,8,0.0,4,3031.815,582.815,612.25,4,0,0,0.5,1,0.25,0.09,,0.0,0.00126,0.38,0.0,0.0,2519.1,29.25,29.25,0.0,5.75,1.5,1.5,,4.3092e-05,2,One Free Hotel Night with Flight
545551,48.0,45-54,1,0,1,0,8,0.0,4,3883.1675,344.1675,884.75,4,0,0,0.5,0,0.0,0.05,0.08,0.0,0.0068,0.25,0.13,0.0,2084.41,13.25,13.25,0.5,5.25,1.0,1.0,0.0,8.5e-05,2,One Free Hotel Night with Flight
545577,39.0,35-44,0,0,0,0,8,0.0,5,1785.072,262.072,304.6,5,0,0,0.63,0,0.0,0.03,,0.0,0.0072,0.13,0.0,0.0,1463.99,18.5,18.5,0.4,2.0,1.0,1.0,,2.808e-05,4,Free Hotel Meal
545629,48.0,45-54,1,0,0,0,9,0.0,5,1689.29,425.29,252.8,5,0,0,0.56,0,0.0,0.03,,0.0,0.0,0.22,0.0,0.0,3015.47,23.0,23.0,0.6,1.2,1.0,1.0,,0.0,4,Free Hotel Meal
545633,36.0,35-44,0,0,0,0,8,0.0,3,1058.4733333333334,366.67333333333335,230.6,3,0,0,0.38,0,0.0,0.13,0.12,13.65,0.01401,0.38,0.13,0.0,2141.81,23.125,23.125,0.33,3.0,1.0,1.0,0.21294,0.000692094,4,Free Hotel Meal
545634,45.0,45-54,1,0,0,0,8,97.0,3,2467.5266666666666,361.52666666666664,702.0,3,0,0,0.38,0,0.0,0.08,0.07,0.0,0.00703,0.38,0.25,0.0,1839.31,15.125,15.125,0.0,4.33,1.33,1.33,0.0,0.000213712,1,Exclusive Discounts
545652,43.0,35-44,1,0,0,0,8,58.0,3,1141.26,312.26,276.3333333333333,3,0,0,0.38,0,0.0,,,0.0,0.0,0.0,0.0,0.0,1733.94,19.5,19.5,0.0,2.33,1.0,1.0,,,4,Free Hotel Meal
545684,47.0,45-54,1,1,1,0,8,0.0,2,2819.455,454.455,1182.5,2,0,0,0.25,1,0.5,0.18,0.03,0.0,0.0,0.25,0.13,0.0,1956.3,47.0,47.0,1.5,9.5,2.0,2.0,0.0,0.0,0,Free Cancellation
545736,23.0,18-24,1,0,0,0,8,0.0,3,2516.0433333333335,564.0433333333333,650.6666666666666,1,1,1,0.38,1,0.3333333333333333,0.15,0.1,0.0,0.03487,0.13,0.13,0.13,5087.76,40.875,40.875,0.67,5.33,0.67,1.67,0.0,0.000679965,3,Free Checked Bag
545745,40.0,35-44,1,1,0,0,8,117.0,2,586.505,586.505,0.0,1,1,0,0.25,0,0.0,,0.03,0.0,0.0,0.0,0.13,0.0,3502.93,10.75,10.75,0.5,0.0,0.5,1.0,0.0,,3,Free Checked Bag
545748,51.0,45-54,1,1,1,1,8,0.0,2,1709.99,504.99,602.5,1,1,0,0.25,0,0.0,,0.08,0.0,0.0,0.0,0.13,0.0,2683.3,19.125,19.125,1.0,2.5,0.5,1.0,0.0,,3,Free Checked Bag
545754,21.0,18-24,0,0,1,0,8,,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,,,0.0,0.0,0.25,0.0,0.13,,13.25,13.25,,,,,,,4,Free Hotel Meal
545755,39.0,35-44,1,0,0,1,8,0.0,5,7511.016,242.816,1453.64,3,1,1,0.63,0,0.0,0.02,0.06,161.26,0.00612,0.13,0.25,0.0,2020.42,17.625,17.625,0.2,9.8,0.8,0.8,2.4189,1.5912e-05,2,One Free Hotel Night with Flight
545758,31.0,25-34,0,1,0,1,8,12.0,2,1402.51,450.51,476.0,2,0,0,0.25,0,0.0,0.08,0.13,0.0,0.01324,0.13,0.25,0.0,2712.56,13.625,13.625,0.5,3.0,1.0,1.0,0.0,0.000137696,4,Free Hotel Meal
545763,75.0,65+,1,1,0,0,8,0.0,2,1567.165,76.765,745.2,0,1,1,0.25,1,0.5,0.1,0.08,27.6,0.0,0.0,0.13,0.13,424.9,21.375,21.375,1.0,6.0,0.5,2.0,0.28704,0.0,3,Free Checked Bag
545770,43.0,35-44,1,1,0,0,9,0.0,4,3236.925,248.925,747.0,4,0,0,0.44,0,0.0,0.01,,0.0,0.0,0.11,0.0,0.0,1452.59,13.555555555555555,13.555555555555555,0.25,4.0,1.0,1.0,,0.0,2,One Free Hotel Night with Flight
545771,54.0,45-54,1,0,0,0,8,0.0,2,699.9,249.9,225.0,2,0,0,0.25,0,0.0,0.13,0.08,0.0,0.0,0.13,0.0,0.13,1477.48,16.125,16.125,0.0,2.5,1.0,1.0,0.0,0.0,4,Free Hotel Meal
545803,54.0,45-54,1,0,1,0,9,0.0,3,1569.81,323.81,415.3333333333333,3,0,0,0.33,0,0.0,0.03,0.05,0.0,0.0,0.11,0.11,0.0,1798.43,20.666666666666668,20.666666666666668,0.67,4.0,1.0,1.0,0.0,0.0,4,Free Hotel Meal
545805,49.0,45-54,1,1,1,0,8,51.0,4,7551.6775,371.4775,1795.05,3,0,1,0.5,0,0.0,0.05,0.09,40.83,0.00453,0.25,0.38,0.0,2452.26,13.625,13.625,0.5,5.75,1.5,1.25,1.396386,5.6625e-05,2,One Free Hotel Night with Flight
545810,22.0,18-24,1,0,1,0,8,66.0,1,0.0,0.0,1236.9,0,0,1,0.13,0,0.0,0.25,0.2,9.3,0.0,0.38,0.25,0.0,,12.25,12.25,,7.0,1.0,,0.465,0.0,1,Exclusive Discounts
545848,50.0,45-54,1,1,1,0,8,142.0,1,0.0,0.0,738.0,0,0,1,0.13,0,0.0,0.2,0.1,0.0,0.0,0.13,0.0,0.13,,10.0,10.0,,6.0,3.0,,0.0,0.0,1,Exclusive Discounts
545865,41.0,35-44,1,1,0,0,8,0.0,4,2124.2475,370.6475,438.4,3,1,0,0.5,0,0.0,0.01,0.15,36.34,0.0,0.13,0.25,0.0,2006.33,16.125,16.125,0.75,2.25,0.75,1.0,1.36275,0.0,3,Free Checked Bag
545879,26.0,25-34,1,0,0,0,8,0.0,3,4192.07,742.07,1150.0,3,0,0,0.38,1,0.3333333333333333,0.02,0.03,0.0,0.0,0.0,0.13,0.13,3012.31,22.0,22.0,0.67,12.33,1.33,2.0,0.0,0.0,2,One Free Hotel Night with Flight
545936,43.0,35-44,1,0,0,0,8,0.0,3,2049.4,465.5,527.9666666666667,2,0,1,0.38,0,0.0,0.05,0.1,7.59,0.01491,0.0,0.13,0.13,3945.32,16.25,16.25,0.0,3.67,1.0,0.67,0.09867,0.0,2,One Free Hotel Night with Flight
545939,44.0,35-44,1,0,0,0,9,125.0,4,1603.615,341.615,315.5,3,1,0,0.44,0,0.0,0.06,,0.0,0.0,0.22,0.0,0.0,1948.83,13.666666666666666,13.666666666666666,0.5,1.25,0.75,1.0,,0.0,3,Free Checked Bag
